Proposal ID,Snapshot ID,Author,Type,Title,Started,Ended,Threshold,Status,Forum Topic,Total VP,MANA VP,LAND VP,NAMES VP,DELEGATED VP,Votes
0cad16c0-70e3-11ec-8188-4352ce3d30e7,QmRgt24uthu8r5s19Jx3EUwNk33KqVyphFcw6mAkbZdY2g,0x48bf25c852d8732eb1ddb41d318d62153e53e455,poll,Adding new Avatar without any Gender (like a robot)?,2022-01-09T00:28:00.420Z,2022-01-16T00:28:00.419Z,0,rejected,5404,151304.13026124742,13304.13026124739,136000,2000,0,22
fe3137d0-7091-11ec-8188-4352ce3d30e7,QmUXRke41n2wJAq2c5knV4Ho84Du12zGiSjVBphSK8WC3R,0x9df74fd9d730a8e6319039e7035ef414c3e89524,grant,Cryptocurrency exchanger and virtual bank in the metaverse,2022-01-08T14:48:00.885Z,2022-01-22T14:48:00.882Z,8000000,rejected,5365,306893.5647590382,73877.5647590382,128000,3000,102016,29
f67ee220-7083-11ec-8188-4352ce3d30e7,QmcY5RXNfVjcPWohE6Wib3KWPSeqM8fxgQyrfNMmYntwXN,0xad763239ad1ef0154a5daee677a78faef448f8c6,poll,adding BGM to the avatars with NFTs,2022-01-08T13:07:00.018Z,2022-01-15T13:07:00.017Z,0,rejected,5360,278682.8535891012,5282.853589101253,272000,1400,0,13
74a37d40-700d-11ec-8188-4352ce3d30e7,QmdsJFTN3EC1SNzDjVdS5gCv9LrDW9kLW2vtMMtR7QizG2,0xbab298d0dcb2589a1c24b6c88fb10bd08efe3265,ban_name,Ban the name nigga,2022-01-07T22:59:00.540Z,2022-01-14T22:59:00.538Z,500000,enacted,5298,821685.1995868823,3085.1995868822437,812000,6600,0,30
8a2a1ef0-6fb6-11ec-8188-4352ce3d30e7,QmbasYQmXymyjf23NhzhkgLN6gDCFqM3bir2X9EMDGDBFp,0x311f23196431e504adf35fead2f31bb4ee6c835d,poll,Move the forum to the DAO tab for easier discussion,2022-01-07T12:37:00.439Z,2022-01-14T12:37:00.439Z,0,rejected,5225,181768.4056892111,41068.40568921113,140000,700,0,18
3d7a9fe0-6fab-11ec-8188-4352ce3d30e7,Qmb1Hidj5VCZLGqoYeDVqZVUHfME7iLVn7JxrhwtCtGTNh,0x311f23196431e504adf35fead2f31bb4ee6c835d,poll,A platform to support promising artists creating Wearables,2022-01-07T11:16:00.318Z,2022-01-14T11:16:00.316Z,0,rejected,5217,15625.437511442778,3325.4375114427776,10000,2300,0,22
f2b84110-6f6e-11ec-8188-4352ce3d30e7,QmQEQrMbLPFoB4m6A3r1M6f8BbpV4P1XfMy8CU6J9BcvwP,0x7a906b98052b496e4c0160af1628eb99ad2392ae,poll,Whether to add a new avatar,2022-01-07T04:04:00.089Z,2022-01-14T04:04:00.088Z,0,rejected,5190,16417.688825552807,2117.6888255528056,12000,2300,0,19
1285d720-6f54-11ec-8188-4352ce3d30e7,QmP4cMUoUypzmmKY1qAn6rf7r6PXiXd56vVcHU3FRYZqwt,0xd1c6250067f5d1e38c409b0ce6dd581a145e528b,poll,Should the treasury give away free mana to holders who vote on the DAO?,2022-01-07T00:52:00.035Z,2022-01-14T00:52:00.031Z,0,rejected,5164,657341.4100200152,182141.4100200152,458000,17200,0,54
587c2a60-6f4d-11ec-8188-4352ce3d30e7,QmUYvanRmd284gr1AbtXVqSbSSvdRq9NrmJMRZE65YzUpJ,0xcda157106dfa6cacfd2b3bd7b8c89d108935a13e,poll,Stop the link spammers in chat can you have a normal question with other people whyle the Link spammers are active in chat?,2022-01-07T00:04:00.934Z,2022-01-14T00:04:00.934Z,0,rejected,5159,21177.35381264804,1861.3538126480485,16000,3300,16,16
ca8c1390-6f2a-11ec-8188-4352ce3d30e7,QmZPJ3ojwURBejTUWiGgeasaTsvy2hbmWcrimtsawLA9KL,0xdab86752eae07f5c85c04be9915335a263dc2aa4,poi,"Add the location 27,-118 to the Points of Interest",2022-01-06T19:56:00.913Z,2022-01-13T19:56:00.913Z,500000,rejected,5122,77316.28187484258,4016.2818748425775,60000,13300,0,23
a808a090-6f2a-11ec-8188-4352ce3d30e7,QmUXCpSWxM7KqAi7tAsvAiwGZstokuSm1PEGAwY4mFvFj1,0xdab86752eae07f5c85c04be9915335a263dc2aa4,poi,"Add the location 27,-118 to the Points of Interest",2022-01-06T19:55:00.010Z,2022-01-13T19:55:00.008Z,500000,rejected,5121,41028.37517681439,528.3751768143915,30000,10500,0,13
422f1690-6f03-11ec-8188-4352ce3d30e7,QmYqoQpnvQNYawXMfKsgeRHuGgG1YhPf2QaSKfUd2aR3vB,0xd0b4dc43a98b3cb790c5a6748d680e1054de51bc,poll,Land Sale over Periodic Payments,2022-01-06T15:13:00.761Z,2022-01-13T15:13:00.759Z,0,passed,5092,960995.4989786941,77366.21865556954,562000,6500,315129.2803231245,26
46867d10-6ef3-11ec-8188-4352ce3d30e7,QmXuZej7hogzrmnbHPNbxn9NBgRpuY1fZpyEePJ7csSVUx,0x4612a877a45acf3ada03560ca9af14281616364a,poi,"Add the location 41,-118 to the Points of Interest",2022-01-06T13:19:00.097Z,2022-01-13T13:19:00.097Z,500000,rejected,5076,136839.1499062386,839.1499062385765,134000,2000,0,14
30483580-6ed9-11ec-8188-4352ce3d30e7,QmVznkvJBW4DCGzzN79tssEQHSvQQFCZUHPM92UHywrTf5,0x8238d6d79a2d04999f5872db80812589f6bf689b,grant,Request funds for expanding Decentraland Thailand,2022-01-06T10:12:00.864Z,2022-01-20T10:12:00.864Z,2000000,rejected,5029,591103.8653591349,10174.585036010394,158000,5800,417129.2803231245,24
114ce890-6ebd-11ec-8188-4352ce3d30e7,QmVdsveSMfHwKLWnVkMDJMiXLMZ1UyCXx5AhhqhBbZnScV,0x0ffc751058041e1aed0c7e7fb7ff601f7f6ce484,poll,wearables better size reference on the marketplace,2022-01-06T06:51:00.978Z,2022-01-13T06:51:00.976Z,0,rejected,5018,74365.38821731451,1549.3882173145005,72000,800,16,8
c832cca0-6eae-11ec-8188-4352ce3d30e7,QmXcR43SnK1FzkAdwdr4f16UWZo5Ufc5BTgRUgRXUrAe7H,0x549b78e6f55792ce0c4b52745cb852852bfa08ba,poll,"Add ""Save for Later"", ""Wish Lists"", ""Gift Registries"" to marketplace.",2022-01-06T05:09:00.378Z,2022-01-13T05:09:00.377Z,0,rejected,5012,113022.81483870278,4622.814838702782,104000,4400,0,17
275c4070-6ea1-11ec-8188-4352ce3d30e7,QmXV53pwxfbrxJZBkv9XGqJvo5JjZYbsPmZjTp5AfGHpJe,0xc939519869c946e4bdca8fd0b6459048c4aebae2,poll,Should the DAO increase the variety and number of an avatar's facial physical trait to represent all people?,2022-01-06T03:31:00.080Z,2022-01-13T03:31:00.078Z,0,rejected,5011,410833.66208678985,2604.3817636653976,88000,5100,315129.2803231245,13
86703f00-6e68-11ec-8188-4352ce3d30e7,QmaFzTQ42w1Yxn8j7c8845GrqFdEceMdDWrFe9RhCxFyBR,0xb742511efeacfdc0b221b6272a4c1f13a798bb17,poll,can we remove name banns from the options,2022-01-05T20:46:00.280Z,2022-01-12T20:46:00.279Z,0,rejected,4991,409118.19675279676,1688.9164296722306,86000,6300,315129.2803231245,15
f5250990-6e35-11ec-8188-4352ce3d30e7,QmVo3Kh6eDA9BFtAUi9JoPj1rV8gu7aVpKq52aAU5YSZTr,0x14d0b2d5d2fc47b2de86a5e480cf88b2aaaa0abd,grant,Ledger Academy Hub,2022-01-05T14:44:00.681Z,2022-01-19T14:44:00.680Z,4000000,rejected,4982,16944.32393752933,2028.3239375293304,14000,900,16,15
7318ad60-6e32-11ec-8188-4352ce3d30e7,QmeWDHzM7k962Rdqc46Tyqy4h32qT1m36G2Qa7HjdNnrKB,0xb2223f4038def8a62a86e3c4b108cdfe00a74c4f,poll,God mode view,2022-01-05T14:19:00.006Z,2022-01-12T14:19:00.004Z,0,passed,4981,616680.8355427732,53964.83554277324,346000,114700,102016,24
ceda1700-6e24-11ec-8188-4352ce3d30e7,QmTMCqEZFEPo8sVv9YZYXAXRaoFRTKiFhij8rbH1raPkCp,0x311f23196431e504adf35fead2f31bb4ee6c835d,poll,3D map of Decentraland,2022-01-05T12:41:00.992Z,2022-01-12T12:41:00.991Z,0,rejected,4979,133915.88459278172,42899.884592781695,84000,7000,16,18
0fd760d0-6e13-11ec-8188-4352ce3d30e7,QmRLantXYuFiKZpksc8qxK8E1rhGgEJaF1xA7L3MXXdysg,0x1a8e052df06b948a803402ad7be43c71a597566d,ban_name,Ban the name Painfuldikstick,2022-01-05T10:34:00.085Z,2022-01-12T10:34:00.085Z,500000,rejected,4977,406490.74903107755,877.4687079530501,80000,10500,315113.2803231245,16
0c51a760-6e11-11ec-8188-4352ce3d30e7,QmVz5pUhyT6veut39KEvaQkm2Cq51JA5pbEyxDMS1E1Y7v,0x9d641c0574db10837ecf31324e403984a2811583,poll,Can we Minimize the Website Performance Because it needs so much network to even load?,2022-01-05T10:20:00.182Z,2022-01-12T10:20:00.182Z,0,rejected,4976,9545.101455870907,945.1014558709055,8000,600,0,11
e7cd3440-6e10-11ec-8188-4352ce3d30e7,QmT6xehFuwXVPEQVo6jzokN8Hqp9EWLgKC5NpdGCGMSP7P,0x9d641c0574db10837ecf31324e403984a2811583,poll,Can we Minimize the Website Performance Because it needs so much network to even load?,2022-01-05T10:19:00.916Z,2022-01-12T10:19:00.915Z,0,rejected,4975,9061.661603485121,945.6616034851228,8000,100,16,3
4af0bde0-6da7-11ec-8188-4352ce3d30e7,QmPvyUHwKxkyJxG5Z4iAWhNSPrCWLcFFcispJ7p9ujhrXn,0x26c60e672073ede713070e254bca45642ba22639,poll,Should Decentraland have its own NFT Marketplace?,2022-01-04T21:43:00.590Z,2022-01-11T21:43:00.589Z,0,rejected,4954,503209.2182692615,6079.937946137066,176000,6000,315129.2803231245,34
e913a290-6d42-11ec-8188-4352ce3d30e7,QmNZ1WA2e4WtNstV959GtavF9wFGfW1Pxf9HUUdboGNgu4,0xa9817ca5debc329d94568e0054dcce75fae6386d,poi,"Add the location -134,-43 to the Points of Interest",2022-01-04T09:44:00.729Z,2022-01-11T09:44:00.728Z,500000,rejected,4930,182704.26346845945,2904.263468459447,178000,1800,0,21
8e762750-6cd3-11ec-8188-4352ce3d30e7,Qmc2d3axFmdGz41ZEcLwWkU9jWR7FN5af43MNXDGQosDtd,0x569a516f243cac816dc8c41e9842af663376df98,poll,Should Scene/Game creations be moderated / QA'd inside Decentraland thoroughly before released?,2022-01-03T20:27:00.565Z,2022-01-10T20:27:00.563Z,0,rejected,4833,491812.39516569115,4799.114842566783,166000,5900,315113.2803231245,32
1f523a50-6cd1-11ec-8188-4352ce3d30e7,QmQmHtiR3zejxzTaP2MFz5LjoDMFEcoiduFVNEFCo5NSLZ,0x28ffc57befd1eee622bbc6968295e6ad61243c20,poll,Add Search Bar to Proposals Page,2022-01-03T20:09:00.109Z,2022-01-10T20:09:00.108Z,0,enacted,4832,538874.1712111919,3460.8908880675485,144000,76300,315113.2803231245,27
427458f0-6cbe-11ec-8188-4352ce3d30e7,QmexhJ1qTCHAPxE7YcHjbaP24xSpUnpXa9YGRxgXLy4mmw,0xb5e34509cf4004ecb51392398d7c18b1d8a0db3f,grant,"Cinematheque that can host Film Screenings, Archive films & have conversations.",2022-01-03T17:54:00.615Z,2022-01-10T17:54:00.613Z,1000000,rejected,4825,224758.522362559,18358.52236255893,102000,2400,102000,22
597c1dc0-6ca6-11ec-8188-4352ce3d30e7,QmUkYngL67CXmtVY4HGmgqzZ1M5wdb7oXe34gUQ5zUEmhu,0x4f1ee3b95c53eb2b0b9d12018d15bb3954658e36,ban_name,Ban the name iwxxtfxxkevery,2022-01-03T15:03:00.333Z,2022-01-10T15:03:00.329Z,500000,rejected,4818,440578.2505789205,2564.970255795986,108000,14900,315113.2803231245,20
79401e40-6c88-11ec-8188-4352ce3d30e7,QmPHjBsc7gUzHsZUuYPptJ1FadPXxBozjJw28AQ1QF9aGi,0xb54ba75097dac77fed2a1a1324e2d602ad2d11e5,grant,Making a fly agaric wearables hat for the market,2022-01-03T11:29:00.724Z,2022-01-10T11:29:00.724Z,1000000,rejected,4806,408567.7880930321,2154.507769907641,86000,5300,315113.2803231245,14
df7b1c80-6bdb-11ec-8188-4352ce3d30e7,QmYmDNzmwYqxeK3p3gK2pchP2w6cgN5SzB41RHqup7qma3,0xd7143c420832c52db8f66b7622298f45fce7f465,poi,"Add the location -120,-150 to the Points of Interest",2022-01-02T14:54:00.304Z,2022-01-09T14:54:00.303Z,500000,enacted,4771,533294.6821350281,85206.66865365024,382000,44100,21988.013481377708,136
f64ff300-6bda-11ec-8188-4352ce3d30e7,QmacexpJtW4CwwHeFi5GN7tXa6cbQ4EFYZf65uXcKPqsYN,0x10c36fe2ae753e3b2d96490d740735bfc03d256d,poll,Friends message tools.,2022-01-02T14:47:00.112Z,2022-01-09T14:47:00.111Z,0,rejected,4770,12982.908695099704,2382.908695099703,10000,600,0,13
891f8380-6bd6-11ec-8188-4352ce3d30e7,Qmdk2zniUWPJ3Q9uVsAPd3vGGusA3Que9F8Ac7nhUR9oas,0x3e5c18c8eeec99040e4ff0e7515aa8cb8fe4d55e,poll,Reward Land to early adopters and define rules for it,2022-01-02T14:16:00.936Z,2022-01-09T14:16:00.934Z,0,rejected,4768,645602.4997063435,4889.2193832190405,240000,85600,315113.2803231245,27
114fefb0-6ba5-11ec-8188-4352ce3d30e7,QmcBaqBvWDk4DLambaJt6FFyaaWo2Vsh7ffujrcqm6dJHv,0xe7c4ec30319c7f8e91296ed3385ad94584fbf750,grant,WEARABLE GRANT PROPOSAL,2022-01-02T08:22:00.587Z,2022-01-09T08:22:00.587Z,1000000,rejected,4757,477164.63805585983,4351.357732735305,152000,5700,315113.2803231245,22
a14af380-6b8c-11ec-8188-4352ce3d30e7,QmRahJnk3k9frwho81MWzkc1rrsgVAT23xA3PW9QmJCbbY,0x4262f8bb5bd9ad132782d2a7279b532a1dc6bcbf,poi,"Add the location -45,106 to the Points of Interest",2022-01-02T05:27:00.728Z,2022-01-09T05:27:00.726Z,500000,enacted,4752,1060888.6378699148,3488.6378699144943,1024000,33400,0,46
86d008f0-6b4c-11ec-8188-4352ce3d30e7,QmUCAJsFpdMKtivZPhfZtyRoFbTsey8y1MU3bViQFL6kpy,0xba69083a28ed046b0b7e4033588ff23fe8b7cd46,poi,"Add the location -100,-90 to the Points of Interest",2022-01-01T21:48:00.511Z,2022-01-08T21:48:00.509Z,500000,rejected,4699,403729.5380248172,1416.2577016927366,82000,5200,315113.2803231245,13
a197abd0-6afb-11ec-8188-4352ce3d30e7,QmSHeofh3RpemchPHMnovG4gLu4ajQpBK11kAyDc5cH1nk,0x311f23196431e504adf35fead2f31bb4ee6c835d,ban_name,Ban the name Terrorist,2022-01-01T12:09:00.205Z,2022-01-08T12:09:00.204Z,500000,rejected,4675,130987.78988474797,5387.789884747994,108000,17600,0,35
cbfaef20-6af3-11ec-8188-4352ce3d30e7,QmPAahnH6rvNWJ9sbpdAFUG48nZ4ygUhnUKUMJ2zF5qASo,0x311f23196431e504adf35fead2f31bb4ee6c835d,poll,Smaller size of the pop up when player gets the resources in Wondermine,2022-01-01T11:13:00.346Z,2022-01-08T11:13:00.345Z,0,rejected,4674,482248.16894058796,5334.888617463473,156000,5800,315113.2803231245,21
64b7c300-6acc-11ec-8188-4352ce3d30e7,QmQLGEkJBmaBYuUsoeD8N5A9TC9rPA7qs5bmK6Z5k4CLsk,0x700e3990defb8a2efa87a7a9165c5dec57f69576,grant,DEAR DCL from CHIBI LABS about PLAY TO EARN INCUBATION,2022-01-01T06:31:00.728Z,2022-01-15T06:31:00.723Z,4000000,rejected,4665,479026.58802899456,4013.3077058701174,154000,5900,315113.2803231245,28
336ba230-691e-11ec-8188-4352ce3d30e7,QmXuR27iueHRh8Dxi7qJuSfK3n4BHBRJXzDiddibg4cCjc,0xf8b57975fc260ad3aa909244be8c31230bf017df,poll,Should Decentraland create a dedicated browser?,2021-12-30T03:11:00.427Z,2022-01-06T03:11:00.427Z,0,rejected,4532,521320.3057279824,6407.025404857998,90000,7800,417113.2803231245,34
e5bed0d0-68e5-11ec-8188-4352ce3d30e7,QmUUH29qFwR9LJoV9WqjXHeEyCbBW7MtEhxhBsunfJEE1s,0xabda98ac1fa55707b83429344a0d69b27f2faf5c,ban_name,Ban the name Otha,2021-12-29T20:28:00.293Z,2022-01-05T20:28:00.293Z,500000,rejected,4513,438642.7074678534,8529.427144728948,104000,11000,315113.2803231245,21
c1157090-68e5-11ec-8188-4352ce3d30e7,QmQuhnXDtRnsbPqxSsMk4HQqEbMQ9L1ndxSWEDd7mb36qK,0xabda98ac1fa55707b83429344a0d69b27f2faf5c,ban_name,Ban the name Otha,2021-12-29T20:27:00.785Z,2022-01-05T20:27:00.785Z,500000,rejected,4512,397728.01030337706,1614.7299802526102,76000,5000,315113.2803231245,12
a3a21270-68e5-11ec-8188-4352ce3d30e7,QmWiVvVJ2a4nRNQatkSUFWDobM9UgeKtQ1iaWkvxDfVQWM,0xabda98ac1fa55707b83429344a0d69b27f2faf5c,ban_name,Ban the name Otha,2021-12-29T20:26:00.375Z,2022-01-05T20:26:00.374Z,500000,rejected,4511,429126.95608335885,1613.6757602344137,98000,14400,315113.2803231245,12
6f78c690-68dd-11ec-8188-4352ce3d30e7,QmWQzTVHB9XaBNuDaZSgnaB8hWBcPPcvXv2epYc3TuVVSA,0xc8750efd77a6e78a019aa0441114348818bb8770,poll,Should Marketplace have a 'Furniture' category?,2021-12-29T19:28:00.889Z,2022-01-05T19:28:00.888Z,0,rejected,4508,467624.2934177439,6811.013094619472,140000,5700,315113.2803231245,17
373c7890-68d7-11ec-8188-4352ce3d30e7,Qmd7nd9CMsze6nqcoWrqyDbw1xFYJxbreFa5vzCrs8ym4J,0x8ee2f6b685ae0fb220ed79e1c75c9da2ff16ce72,grant,Urban Comedy Club,2021-12-29T18:43:00.561Z,2022-01-12T18:43:00.560Z,2000000,rejected,4506,121912.3006605516,3112.300660551583,14000,2800,102000,16
92da0ce0-68d1-11ec-8188-4352ce3d30e7,QmRSdVTMDFjZFmFmkVhzJtrkH8B48WXPrbQZSAVXPQ2w3j,0xec54b4bfbe1faca3c2e47a85f2630877d2c24e10,grant,Museum 2.0: Keep activating international artists to DCL + scaling solutions,2021-12-29T18:03:00.286Z,2022-01-12T18:03:00.284Z,8000000,enacted,4502,10014762.642706512,6760049.362383384,2830000,7600,417113.2803231245,27
84a33b90-67e3-11ec-8188-4352ce3d30e7,QmbywKCqaHHo3m9xwCy6rhvdvXZ9tM5AtDe9gTyjvCK48P,0xe0f86f0d3f59147a382e4b65cea35f8cc90d0edd,poi,"Add the location 150,150 to the Points of Interest",2021-12-28T13:39:00.217Z,2022-01-04T13:39:00.216Z,500000,rejected,4362,409917.76497127424,1404.4846481497846,86000,7400,315113.2803231245,21
69fd4d60-6777-11ec-8188-4352ce3d30e7,QmaRsnuaAi4Bc63ekyKnJLVS8YyBu39o9RtWw44BnZ5ziA,0x1253594843798ff0fcd7fa221b820c2d3ca58fd5,grant,IRL.LAND - ETHDenver 2022 and Beyond!,2021-12-28T00:45:00.862Z,2022-01-11T00:45:00.860Z,8000000,enacted,4342,10675486.514392912,8784067.749793857,1354000,84500,452918.76459905104,85
54d96060-6766-11ec-8188-4352ce3d30e7,QmeJRSKcJqwdXTLU1Y6EnGEdKHEiEYmmyU2cu4KXPpc9r4,0xbc02db030361121dd43bbb2fcbcb4f9f98c1dc7d,poll,Should decentraland marketplace have an option for leasing names ?,2021-12-27T22:42:00.950Z,2022-01-03T22:42:00.945Z,0,rejected,4339,843980.6618462525,5652.606523128079,184000,186200,468128.0553231245,38
da8dcd10-6755-11ec-8188-4352ce3d30e7,QmRRzad3e6vFHPiFNK5iuyGAKvdM6KssLX7EccskMd4zdj,0x3f95f857f89357fb1592c74ded1f4556c6272edb,catalyst,Add catalyst node with domain peer.decentral.io to the catalyst network,2021-12-27T20:44:00.825Z,2022-01-03T20:44:00.825Z,500000,enacted,4334,2051778.3591888295,11178.359188829667,2040000,600,0,13
6a5a8fc0-674f-11ec-8188-4352ce3d30e7,Qmc9vGSGZ7gQYCzQH7TCFhCDkcoCZGFZBbaSTjyX4inFu2,0x4a919147f0351e608ec3b54820079385fdee12c2,poi,"Add the location -52,140 to the Points of Interest",2021-12-27T19:58:00.604Z,2022-01-03T19:58:00.604Z,500000,rejected,4332,9061.969633571454,61.96963357145299,8000,1000,0,8
d2b2dc90-674e-11ec-8188-4352ce3d30e7,QmSktYiia4tm7m2cnsWCPsnhLoa1DQ4ivsqfxFRmZ9d4Kh,0xb2223f4038def8a62a86e3c4b108cdfe00a74c4f,poll,Add @BUTTERBUY to the telegram admins to clean up the telegram channel,2021-12-27T19:54:00.169Z,2022-01-03T19:54:00.166Z,0,rejected,4331,389276.81346825976,63.533145135255225,70000,4100,315113.2803231245,5
23865940-674e-11ec-8188-4352ce3d30e7,QmTjEinnYL4xtERBevHfo3atHwvyCRDL31Xi46fEMuDDsD,0x4a919147f0351e608ec3b54820079385fdee12c2,poi,"Add the location 59,132 to the Points of Interest",2021-12-27T19:49:00.277Z,2022-01-03T19:49:00.270Z,500000,rejected,4329,15500.931112134647,600.9311121346472,14000,900,0,9
d8add830-6702-11ec-8188-4352ce3d30e7,Qmf5WF6QK9mT8QU9GS2bwWehJy52V2aKadnZjSs3hHxfwP,0x88526073b8e50e85e1d42e7c5e7c1644ac61712f,grant,fikir,2021-12-27T10:50:00.451Z,2022-01-03T10:50:00.444Z,1000000,rejected,4316,498127.6625789936,2414.382255869145,74000,4600,417113.2803231245,12
01a78f50-66cd-11ec-8188-4352ce3d30e7,QmcySV9HXpii3sECSzRk1o89vWR1587pGKJAnqU54XnrpG,0xe8f4ce88ea2ae400f1b57739483b6b4c16a08e81,poll,Having multiple layers of lands,2021-12-27T04:25:00.373Z,2022-01-03T04:25:00.371Z,0,rejected,4303,823050.5183607867,8572.463037662184,218000,7500,588978.0553231245,21
4ff65df0-66c1-11ec-8188-4352ce3d30e7,QmaAWZ7E8gP732QehiTxQ87Fav3Xvmi5BxUwmZNRsAZMNk,0x3f8d0e4194b4fb01eb043ffdfdef44c25692fb3e,poll,What games would you like to be added to casinos?,2021-12-27T03:01:00.791Z,2022-01-03T03:01:00.790Z,0,rejected,4300,600324.3891614267,2496.3338383020055,124000,5700,468128.0553231245,16
f2333090-65c0-11ec-8188-4352ce3d30e7,QmYqz4WVUB2inFtuyWam3hwg1ethe5kFW5hcMvY5h8b8XP,0xdd8e8b66613cb347cf2460f692894554836f76e9,grant,Generate some more wearables to give more free choice to anyone joining DCL,2021-12-25T20:26:00.321Z,2022-01-01T20:26:00.319Z,1000000,rejected,4264,347856.62572871207,5441.8507287122375,86000,1400,255014.775,31
6f3b02e0-65bf-11ec-8188-4352ce3d30e7,QmVUDpPiGWnzUbu9EvMf4Zh2Sp47S1Phf9L6LVQy5VmcV8,0xdd8e8b66613cb347cf2460f692894554836f76e9,poll,Add a zoom function to see the head of the character in the wearables editor,2021-12-25T20:15:00.094Z,2022-01-01T20:15:00.092Z,0,rejected,4263,260749.33978128133,15934.564781281344,90000,1800,153014.775,21
772516f0-65b8-11ec-8188-4352ce3d30e7,QmcN5KkuBVAmiFzZMwE5kh9sHbcpLAhbo5vhtLrUj2gVvA,0x5aceb679be75b33df9216b2a25dc88ceb26cd305,poll,Should users be able to pin their favorite selected points of interest to their Mini-Map?,2021-12-25T19:25:00.895Z,2022-01-01T19:25:00.894Z,0,rejected,4259,256390.21268936296,2475.4376893629787,56000,44900,153014.775,24
14facdc0-659b-11ec-8188-4352ce3d30e7,QmeCP5vd6NguABv7mJQDv2pcFRnvRKnpVywALDCwvumJjj,0xdd8e8b66613cb347cf2460f692894554836f76e9,poll,"Do you think the application fee for a collection should be refunded, at least in part, if the object is not accepted?",2021-12-25T15:55:00.796Z,2022-01-01T15:55:00.793Z,0,rejected,4256,597874.277689604,1846.2223664795204,122000,5900,468128.0553231245,17
7e9fe5e0-659a-11ec-8188-4352ce3d30e7,QmXVT9pFqdfkLcqMzfzJStLCMz2hyX2aSbd5ir54wAaWLL,0xdd8e8b66613cb347cf2460f692894554836f76e9,poll,What about the possibility of minting ANY model and not only wearables?,2021-12-25T15:51:00.542Z,2022-01-01T15:51:00.540Z,0,rejected,4255,661714.2198776116,2486.164554486944,184000,7100,468128.0553231245,20
60983870-6515-11ec-8188-4352ce3d30e7,QmcxctGzs6WsoNp1jKh7Lcui56nfTyGQwAE52qanQhZyYP,0xe0366d205a1645e128552802a5f4189b32c8f4ac,grant,Dedicated video training channel about everything Decentraland,2021-12-24T23:58:00.095Z,2021-12-31T23:58:00.093Z,1000000,rejected,4245,321076.2974056452,8261.522405645208,56000,1800,255014.775,18
29c3c9c0-650d-11ec-8188-4352ce3d30e7,Qmd9aoHN324sC9L7eXYYqB6BEkNDG6MzA6inBYCY5jxwYy,0xe0366d205a1645e128552802a5f4189b32c8f4ac,poll,Tutorial on how to use blender for making assets?,2021-12-24T22:59:00.132Z,2021-12-31T22:59:00.131Z,0,rejected,4243,219849.59339276073,5234.8183927607415,60000,1600,153014.775,14
011fb3b0-64f6-11ec-8188-4352ce3d30e7,QmePB7FFBL1nxDRHy2Np4a6YkebqUjeV4VmNCezi68nEAU,0xbcb9d47861251bfa972d09027fe7893066588df1,grant,Extendo cigars for our characters,2021-12-24T20:13:00.523Z,2021-12-31T20:13:00.523Z,1000000,rejected,4237,308727.77624253824,2813.001242538289,50000,900,255014.775,11
f7097d00-649d-11ec-8188-4352ce3d30e7,QmdpGG55CDJkcq6g4PBQm4jKnWKSkcCcgzefhm5q5fpDet,0x91a0dc180b61c9fadd116a1eb9e52e9785bbe236,grant,Развитие,2021-12-24T09:43:00.888Z,2021-12-31T09:43:00.879Z,1000000,rejected,4214,459139.8623553087,16225.087355308771,186000,1900,255014.775,15
1ff79960-647e-11ec-8188-4352ce3d30e7,QmewDKL6SJ6PmdX5RLeeF9gYwdXJStNS3cFPWDFJQmV73S,0xe8f4ce88ea2ae400f1b57739483b6b4c16a08e81,poll,Make players message appear above their head,2021-12-24T05:55:00.662Z,2021-12-31T05:55:00.660Z,0,rejected,4208,292829.5137091598,8914.738709159785,130000,900,153014.775,21
cc53de20-645c-11ec-8188-4352ce3d30e7,QmfA8LdTEEXLWxKJJrcQhGSzGQLFGSHD19Ge8oPwwTxPHH,0x46d8603959f92b0cff6d453c15c3bbfa945ee890,grant,Freelance FR/EN,2021-12-24T01:57:00.946Z,2021-12-31T01:57:00.946Z,1000000,rejected,4191,371929.5726744637,2134.2976744637303,114000,800,254995.275,11
646f65f0-6456-11ec-8188-4352ce3d30e7,QmcUk2PC8jKKFnZB6iTx3g4EeS5jYyd3kaSEvFqSJHnbVW,0x9f828f6d850eb9f6b3409ebb791e53e6416ab373,poll,Tutorial to join the DAO,2021-12-24T01:11:00.663Z,2021-12-31T01:11:00.658Z,0,rejected,4184,270460.332833933,965.0578339330498,116000,500,152995.275,11
911de180-643d-11ec-8188-4352ce3d30e7,QmcY88YFJLgiMatBPD1j9KUxBwPhymW5DdVP4JQDj53jYr,0xbef69e080a0b127f7cf6f3b658f07c90588cea65,poll,Petition to add event reviews so we can improve event experiences !,2021-12-23T22:13:00.208Z,2021-12-30T22:13:00.206Z,0,rejected,4181,215545.5022549178,5808.727254917805,56000,800,152936.775,14
903b6e60-6409-11ec-8188-4352ce3d30e7,QmV7x6T3NXWfuNVfqHC172ouefGtK2KLU2Q2z4nbBkU6q2,0xfe91c0c482e09600f2d1dbca10fd705bc6de60bc,grant,BeatBlox: Decentraland's Music Platform (resubmission),2021-12-23T16:01:00.894Z,2022-01-06T16:01:00.893Z,8000000,enacted,4166,13328496.910774715,13052496.910774713,274000,2000,0,20
